date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-27,中国,CN,广东省,440000,,,188,,4,
2020-01-27,中国,CN,广东省,440000,广州市,440100,51,,,
2020-01-27,中国,CN,广东省,440000,韶关市,440200,4,,,
2020-01-27,中国,CN,广东省,440000,深圳市,440300,49,,2,
2020-01-27,中国,CN,广东省,440000,珠海市,440400,12,,,
2020-01-27,中国,CN,广东省,440000,汕头市,440500,5,,,
2020-01-27,中国,CN,广东省,440000,佛山市,440600,18,,,
2020-01-27,中国,CN,广东省,440000,湛江市,440800,5,,,
2020-01-27,中国,CN,广东省,440000,肇庆市,441200,4,,,
2020-01-27,中国,CN,广东省,440000,惠州市,441300,11,,,
2020-01-27,中国,CN,广东省,440000,梅州市,441400,3,,,
2020-01-27,中国,CN,广东省,440000,汕尾市,441500,1,,,
2020-01-27,中国,CN,广东省,440000,阳江市,441700,8,,,
2020-01-27,中国,CN,广东省,440000,清远市,441800,5,,,
2020-01-27,中国,CN,广东省,440000,东莞市,441900,2,,,
2020-01-27,中国,CN,广东省,440000,中山市,442000,6,,,
2020-01-27,中国,CN,广东省,440000,揭阳市,445200,4,,,
