date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-31,中国,CN,四川省,510000,,,207,,3,1
2020-01-31,中国,CN,四川省,510000,成都市,510100,72,,,
2020-01-31,中国,CN,四川省,510000,自贡市,510300,9,,,
2020-01-31,中国,CN,四川省,510000,攀枝花市,510400,7,,,
2020-01-31,中国,CN,四川省,510000,泸州市,510500,5,,,
2020-01-31,中国,CN,四川省,510000,德阳市,510600,7,,,
2020-01-31,中国,CN,四川省,510000,绵阳市,510700,12,,,
2020-01-31,中国,CN,四川省,510000,广元市,510800,2,,,
2020-01-31,中国,CN,四川省,510000,遂宁市,510900,5,,,
2020-01-31,中国,CN,四川省,510000,内江市,511000,10,,,
2020-01-31,中国,CN,四川省,510000,乐山市,511100,2,,,
2020-01-31,中国,CN,四川省,510000,峨眉山市,511181,2,,,
2020-01-31,中国,CN,四川省,510000,南充市,511300,16,,,
2020-01-31,中国,CN,四川省,510000,宜宾市,511500,7,,,
2020-01-31,中国,CN,四川省,510000,广安市,511600,16,,,
2020-01-31,中国,CN,四川省,510000,达州市,511700,9,,,
2020-01-31,中国,CN,四川省,510000,雅安市,511800,5,,,
2020-01-31,中国,CN,四川省,510000,巴中市,511900,8,,,
2020-01-31,中国,CN,四川省,510000,资阳市,512000,2,,,
2020-01-31,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,,,
2020-01-31,中国,CN,四川省,510000,甘孜藏族自治州,513300,5,,,
2020-01-31,中国,CN,四川省,510000,凉山彝族自治州,513400,5,,,
