date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-30,中国,CN,广西壮族自治区,450000,,,87,,2,
2020-01-30,中国,CN,广西壮族自治区,450000,南宁市,450100,16,,,
2020-01-30,中国,CN,广西壮族自治区,450000,柳州市,450200,11,,,
2020-01-30,中国,CN,广西壮族自治区,450000,桂林市,450300,18,,,
2020-01-30,中国,CN,广西壮族自治区,450000,梧州市,450400,4,,1,
2020-01-30,中国,CN,广西壮族自治区,450000,北海市,450500,17,,,
2020-01-30,中国,CN,广西壮族自治区,450000,防城港市,450600,7,,1,
2020-01-30,中国,CN,广西壮族自治区,450000,钦州市,450700,1,,,
2020-01-30,中国,CN,广西壮族自治区,450000,玉林市,450900,4,,,
2020-01-30,中国,CN,广西壮族自治区,450000,百色市,451000,2,,,
2020-01-30,中国,CN,广西壮族自治区,450000,贺州市,451100,1,,,
2020-01-30,中国,CN,广西壮族自治区,450000,河池市,451200,6,,,
