date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-06,中国,CN,贵州省,520000,,,77,54,6,
2020-02-06,中国,CN,贵州省,520000,贵阳市,520100,18,,1,
2020-02-06,中国,CN,贵州省,520000,六盘水市,520200,9,,,
2020-02-06,中国,CN,贵州省,520000,遵义市,520300,12,,,
2020-02-06,中国,CN,贵州省,520000,安顺市,520400,4,,,
2020-02-06,中国,CN,贵州省,520000,毕节市,520500,13,,,
2020-02-06,中国,CN,贵州省,520000,铜仁市,520600,6,,2,
2020-02-06,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,3,,,
2020-02-06,中国,CN,贵州省,520000,黔东南苗族侗族自治州,522600,5,,,
2020-02-06,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,7,,3,
