date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-29,中国,CN,云南省,530000,,,70,191,,
2020-01-29,中国,CN,云南省,530000,昆明市,530100,21,,,
2020-01-29,中国,CN,云南省,530000,曲靖市,530300,5,,,
2020-01-29,中国,CN,云南省,530000,玉溪市,530400,6,,,
2020-01-29,中国,CN,云南省,530000,保山市,530500,5,,,
2020-01-29,中国,CN,云南省,530000,昭通市,530600,4,,,
2020-01-29,中国,CN,云南省,530000,丽江市,530700,6,,,
2020-01-29,中国,CN,云南省,530000,普洱市,530800,3,,,
2020-01-29,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,4,,,
2020-01-29,中国,CN,云南省,530000,西双版纳傣族自治州,532800,10,,,
2020-01-29,中国,CN,云南省,530000,大理白族自治州,532900,4,,,
2020-01-29,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,2,,,
