date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-05,中国,CN,河南省,410000,,,851,45,54,2
2020-02-05,中国,CN,河南省,410000,郑州市,410100,102,,,
2020-02-05,中国,CN,河南省,410000,开封市,410200,18,,,
2020-02-05,中国,CN,河南省,410000,洛阳市,410300,21,,,
2020-02-05,中国,CN,河南省,410000,平顶山市,410400,41,,,
2020-02-05,中国,CN,河南省,410000,安阳市,410500,37,,,
2020-02-05,中国,CN,河南省,410000,鹤壁市,410600,10,,,
2020-02-05,中国,CN,河南省,410000,新乡市,410700,41,,,
2020-02-05,中国,CN,河南省,410000,焦作市,410800,17,,,
2020-02-05,中国,CN,河南省,410000,濮阳市,410900,5,,,
2020-02-05,中国,CN,河南省,410000,许昌市,411000,26,,,
2020-02-05,中国,CN,河南省,410000,漯河市,411100,26,,,
2020-02-05,中国,CN,河南省,410000,三门峡市,411200,7,,,
2020-02-05,中国,CN,河南省,410000,南阳市,411300,111,,,1
2020-02-05,中国,CN,河南省,410000,商丘市,411400,65,,,
2020-02-05,中国,CN,河南省,410000,信阳市,411500,164,,,
2020-02-05,中国,CN,河南省,410000,周口市,411600,59,,,
2020-02-05,中国,CN,河南省,410000,驻马店市,411700,98,,,
2020-02-05,中国,CN,河南省,410000,济源市,419001,3,,,
