date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-05,中国,CN,四川省,510000,,,321,,27,1
2020-02-05,中国,CN,四川省,510000,成都市,510100,97,,,
2020-02-05,中国,CN,四川省,510000,自贡市,510300,9,,,
2020-02-05,中国,CN,四川省,510000,攀枝花市,510400,11,,,
2020-02-05,中国,CN,四川省,510000,泸州市,510500,12,,,
2020-02-05,中国,CN,四川省,510000,德阳市,510600,12,,,
2020-02-05,中国,CN,四川省,510000,绵阳市,510700,18,,,
2020-02-05,中国,CN,四川省,510000,广元市,510800,6,,,
2020-02-05,中国,CN,四川省,510000,遂宁市,510900,5,,,
2020-02-05,中国,CN,四川省,510000,内江市,511000,16,,,
2020-02-05,中国,CN,四川省,510000,乐山市,511100,2,,,
2020-02-05,中国,CN,四川省,510000,峨眉山市,511181,5,,,
2020-02-05,中国,CN,四川省,510000,南充市,511300,29,,,
2020-02-05,中国,CN,四川省,510000,宜宾市,511500,8,,,
2020-02-05,中国,CN,四川省,510000,广安市,511600,24,,,
2020-02-05,中国,CN,四川省,510000,达州市,511700,20,,,
2020-02-05,中国,CN,四川省,510000,雅安市,511800,6,,,
2020-02-05,中国,CN,四川省,510000,巴中市,511900,19,,,
2020-02-05,中国,CN,四川省,510000,资阳市,512000,2,,,
2020-02-05,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,,,
2020-02-05,中国,CN,四川省,510000,甘孜藏族自治州,513300,12,,,
2020-02-05,中国,CN,四川省,510000,凉山彝族自治州,513400,7,,,
